PLAYER_ID	PLAYER_NAME_LAST_FIRST	GP	3PM	3PA	FG3_PCT	20-24 FG3M	20-24 FG3A	25-29 FG3M	25-29 FG3A	30-34 FG3M	30-34 FG3A	Catch and Shoot FG3M	Catch and Shoot FG3A	Pull Ups FG3M	Pull Ups FG3A	Very Tight FG3M	Very Tight FG3A	Tight FG3M	Tight FG3A	Open FG3M	Open FG3A	Wide Open FG3M	Wide Open FG3A	Contested FG3M	Contested FG3A	Uncontested FG3M	Uncontested FG3A	25-34 FG3M	25-34 FG3A	20-24 Average	25-29 Average	30-34 Average	25-34 Average	Catch and Shoot Average	Pull Ups Average	Very Tight Average	Tight Average	Open Average	Wide Open Average	Contested Average	Uncontested Average	20-24 %	25-29 %	30-34 %	25-34 %	Catch and Shoot %	Pull Ups %	Very Tight %	Tight %	Open %	Wide Open %	Contested %	Uncontested %	Difficulty Accounted 3 Point Percentage
203095	Fournier, Evan	57	2.23	5.82	0.383	46.0	107.0	81	226	0.0	1.0	1.72	4.26	0.47	1.49	0.0	0.02	0.18	0.53	0.82	2.54	1.23	2.74	0.18	0.55	2.05	5.28	81.0	227.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.429906542056	0.358407079646	0.0	0.356828193833	0.403755868545	0.315436241611	0.0	0.339622641509	0.322834645669	0.448905109489	0.327272727273	0.388257575758	0.448336785184
203914	Harris, Gary	66	2.29	5.83	0.392	74.0	187.0	80	202	2.0	3.0	1.8	4.36	0.48	1.41	0.0	0.03	0.11	0.33	1.11	3.0	1.08	2.47	0.11	0.36	2.19	5.47	82.0	205.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.395721925134	0.39603960396	0.666666666667	0.4	0.412844036697	0.340425531915	0.0	0.333333333333	0.37	0.437246963563	0.305555555556	0.400365630713	0.453625568587
201609	Dragic, Goran	74	1.49	3.99	0.373	40.0	96.0	71	200	0.0	2.0	1.09	2.66	0.38	1.23	0.01	0.03	0.18	0.55	0.82	2.09	0.47	1.31	0.19	0.58	1.29	3.4	71.0	202.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.416666666667	0.355	0.0	0.351485148515	0.40977443609	0.308943089431	0.333333333333	0.327272727273	0.392344497608	0.358778625954	0.327586206897	0.379411764706	0.443796163498
200826	Barea, J.J.	69	1.67	4.54	0.367	37.0	92.0	77	215	1.0	2.0	0.87	1.7	0.8	2.81	0.0	0.01	0.1	0.3	0.74	2.14	0.83	2.07	0.1	0.31	1.57	4.21	78.0	217.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.402173913043	0.358139534884	0.5	0.359447004608	0.511764705882	0.284697508897	0.0	0.333333333333	0.345794392523	0.400966183575	0.322580645161	0.372921615202	0.445993903421
200755	Redick, JJ	69	2.72	6.49	0.42	56.0	117.0	134	338	3.0	4.0	1.96	4.3	0.75	2.17	0.0	0.01	0.62	1.49	0.78	2.32	1.32	2.67	0.62	1.5	2.1	4.99	137.0	342.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.478632478632	0.396449704142	0.75	0.400584795322	0.455813953488	0.345622119816	0.0	0.41610738255	0.336206896552	0.494382022472	0.413333333333	0.420841683367	0.51140020511
2037	Crawford, Jamal	80	1.3	3.91	0.332	48.0	123.0	52	169	3.0	17.0	0.8	2.13	0.5	1.78	0.0	0.06	0.4	1.46	0.63	1.61	0.28	0.78	0.4	1.52	0.91	2.39	55.0	186.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.390243902439	0.307692307692	0.176470588235	0.295698924731	0.37558685446	0.280898876404	0.0	0.27397260274	0.391304347826	0.358974358974	0.263157894737	0.380753138075	0.399244948002
1627750	Murray, Jamal	80	2.04	5.38	0.379	70.0	179.0	94	245	0.0	4.0	1.34	3.19	0.69	2.15	0.01	0.09	0.13	0.4	0.6	1.84	1.3	3.05	0.14	0.49	1.9	4.89	94.0	249.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.391061452514	0.383673469388	0.0	0.377510040161	0.420062695925	0.320930232558	0.111111111111	0.325	0.326086956522	0.426229508197	0.285714285714	0.38854805726	0.445480508101
2749	Nelson, Jameer	50	0.82	2.48	0.331	14.0	44.0	26	75	1.0	3.0	0.5	1.4	0.3	1.04	0.0	0.0	0.08	0.18	0.38	1.1	0.36	1.2	0.08	0.18	0.74	2.3	27.0	78.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.318181818182	0.346666666667	0.333333333333	0.346153846154	0.357142857143	0.288461538462		0.444444444444	0.345454545455	0.3	0.444444444444	0.321739130435	0.396980021591
201935	Harden, James	72	3.68	9.85	0.374	61.0	142.0	203	561	1.0	15.0	0.61	1.67	2.96	7.63	0.04	0.21	1.04	3.01	2.04	5.26	0.56	1.36	1.08	3.22	2.6	6.62	204.0	576.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.429577464789	0.361853832442	0.0666666666667	0.354166666667	0.365269461078	0.387942332896	0.190476190476	0.345514950166	0.38783269962	0.411764705882	0.335403726708	0.392749244713	0.481342962548
201952	Teague, Jeff	70	1.2	3.2	0.375	33.0	85.0	49	136	2.0	6.0	0.47	1.16	0.73	1.99	0.0	0.01	0.03	0.1	0.26	0.86	0.91	2.23	0.03	0.11	1.17	3.09	51.0	142.0	0.308431865828	0.276488517745	0.0824859002169	0.181344680851	0.32899771167	0.26877002584	0.169497109827	0.253163793103	0.296849753695	0.343805491991	0.225381957774	0.321190984579	0.388235294118	0.360294117647	0.333333333333	0.359154929577	0.405172413793	0.366834170854	0.0	0.3	0.302325581395	0.408071748879	0.272727272727	0.378640776699	0.446454105404
